"","año","mes","ccaa","nivel","volumen"
"8199","2022","Abril","Cataluña","4",26947.25
"8200","2022","Abril","Cataluña","5",37406.1
"8201","2022","Abril","Extremadura","1",11699.96
"8202","2022","Abril","Extremadura","2",10505.73
"8203","2022","Abril","Extremadura","3",17419.92
"8204","2022","Abril","Extremadura","4",3679.9
"8205","2022","Abril","Extremadura","5",5563.14
"8206","2022","Abril","Galicia","1",27574.4
"8207","2022","Abril","Galicia","2",31739.74
"8208","2022","Abril","Galicia","3",49252.98
"8209","2022","Abril","Galicia","4",9397.43
"8210","2022","Abril","Galicia","5",10641.13
"8211","2022","Abril","Islas Baleares","1",16552.41
"8212","2022","Abril","Islas Baleares","2",12679.4
"8213","2022","Abril","Islas Baleares","3",15009.27
"8214","2022","Abril","Islas Baleares","4",3678.84
"8215","2022","Abril","Islas Baleares","5",5661
"8216","2022","Abril","La Rioja","1",2834.92
"8217","2022","Abril","La Rioja","2",3548.34
"8218","2022","Abril","La Rioja","3",6994.27
"8219","2022","Abril","La Rioja","4",1263.71
"8220","2022","Abril","La Rioja","5",1168.18
"8221","2022","Abril","Madrid, Comunidad de","1",40240.04
"8222","2022","Abril","Madrid, Comunidad de","2",71605.66
"8223","2022","Abril","Madrid, Comunidad de","3",113900.49
"8224","2022","Abril","Madrid, Comunidad de","4",23221.61
"8225","2022","Abril","Madrid, Comunidad de","5",28852.24
"8226","2022","Abril","Murcia, Región de","1",15638.35
"8227","2022","Abril","Murcia, Región de","2",15466.41
"8228","2022","Abril","Murcia, Región de","3",21766.96
"8229","2022","Abril","Murcia, Región de","4",5188.97
"8230","2022","Abril","Murcia, Región de","5",6695.42
"8231","2022","Abril","Navarra, Comunidad Foral de","1",4378.68
"8232","2022","Abril","Navarra, Comunidad Foral de","2",7922.01
"8233","2022","Abril","Navarra, Comunidad Foral de","3",11940.97
"8234","2022","Abril","Navarra, Comunidad Foral de","4",2411.24
"8235","2022","Abril","Navarra, Comunidad Foral de","5",2238.97
"8236","2022","Abril","País Vasco","1",16862.8
"8237","2022","Abril","País Vasco","2",29473.76
"8238","2022","Abril","País Vasco","3",47790.86
"8239","2022","Abril","País Vasco","4",8501.9
"8240","2022","Abril","País Vasco","5",9059.73
"8241","2022","Abril","Valenciana, Comunidad","1",59617.54
"8242","2022","Abril","Valenciana, Comunidad","2",57079.7
"8243","2022","Abril","Valenciana, Comunidad","3",84576.91
"8244","2022","Abril","Valenciana, Comunidad","4",19285.8
"8245","2022","Abril","Valenciana, Comunidad","5",23181.17
"8246","2022","Agosto","Andalucía","1",95598.92
"8247","2022","Agosto","Andalucía","2",106257.94
"8248","2022","Agosto","Andalucía","3",141129.62
"8249","2022","Agosto","Andalucía","4",27480.9
"8250","2022","Agosto","Andalucía","5",47075.05
"8251","2022","Agosto","Aragón","1",13530.4
"8252","2022","Agosto","Aragón","2",17435.43
"8253","2022","Agosto","Aragón","3",23755.02
"8254","2022","Agosto","Aragón","4",4458.36
"8255","2022","Agosto","Aragón","5",5897.7
"8256","2022","Agosto","Asturias, Principado de","1",11265.08
"8257","2022","Agosto","Asturias, Principado de","2",13133.24
"8258","2022","Agosto","Asturias, Principado de","3",21048.59
"8259","2022","Agosto","Asturias, Principado de","4",3337.5
"8260","2022","Agosto","Asturias, Principado de","5",4243.47
"8261","2022","Agosto","Canarias","1",36840.06
"8262","2022","Agosto","Canarias","2",25433.27
"8263","2022","Agosto","Canarias","3",32274.66
"8264","2022","Agosto","Canarias","4",6070.07
"8265","2022","Agosto","Canarias","5",10096.16
"8266","2022","Agosto","Cantabria","1",5103.72
"8267","2022","Agosto","Cantabria","2",6587.19
"8268","2022","Agosto","Cantabria","3",12293.93
"8269","2022","Agosto","Cantabria","4",1556.43
"8270","2022","Agosto","Cantabria","5",2552.06
"8271","2022","Agosto","Castilla y León","1",26314.2
"8272","2022","Agosto","Castilla y León","2",36881.87
"8273","2022","Agosto","Castilla y León","3",51064.09
"8274","2022","Agosto","Castilla y León","4",9770.25
"8275","2022","Agosto","Castilla y León","5",10820.92
"8276","2022","Agosto","Castilla-La Mancha","1",26191.26
"8277","2022","Agosto","Castilla-La Mancha","2",24250.91
"8278","2022","Agosto","Castilla-La Mancha","3",36862.09
"8279","2022","Agosto","Castilla-La Mancha","4",7779.06
"8280","2022","Agosto","Castilla-La Mancha","5",11439.06
"8281","2022","Agosto","Cataluña","1",99549.53
"8282","2022","Agosto","Cataluña","2",107219.03
"8283","2022","Agosto","Cataluña","3",120544.1
"8284","2022","Agosto","Cataluña","4",23751.8
"8285","2022","Agosto","Cataluña","5",42939.29
"8286","2022","Agosto","Extremadura","1",13036.15
"8287","2022","Agosto","Extremadura","2",15885.21
"8288","2022","Agosto","Extremadura","3",18879.75
"8289","2022","Agosto","Extremadura","4",3519.5
"8290","2022","Agosto","Extremadura","5",5506.77
"8291","2022","Agosto","Galicia","1",31055.79
"8292","2022","Agosto","Galicia","2",41425.12
"8293","2022","Agosto","Galicia","3",52074.07
"8294","2022","Agosto","Galicia","4",9326.12
"8295","2022","Agosto","Galicia","5",10246.63
"8296","2022","Agosto","Islas Baleares","1",18354.5
"8297","2022","Agosto","Islas Baleares","2",15017.39
"8298","2022","Agosto","Islas Baleares","3",16388.97
"8299","2022","Agosto","Islas Baleares","4",3359.02
"8300","2022","Agosto","Islas Baleares","5",6471.96
"8301","2022","Agosto","La Rioja","1",3134.29
"8302","2022","Agosto","La Rioja","2",3109.81
"8303","2022","Agosto","La Rioja","3",5698.79
"8304","2022","Agosto","La Rioja","4",1024.62
"8305","2022","Agosto","La Rioja","5",1355.86
"8306","2022","Agosto","Madrid, Comunidad de","1",45220.54
"8307","2022","Agosto","Madrid, Comunidad de","2",73688.02
"8308","2022","Agosto","Madrid, Comunidad de","3",107614.89
"8309","2022","Agosto","Madrid, Comunidad de","4",19849.77
"8310","2022","Agosto","Madrid, Comunidad de","5",35122.96
"8311","2022","Agosto","Murcia, Región de","1",19479.21
"8312","2022","Agosto","Murcia, Región de","2",16006.65
"8313","2022","Agosto","Murcia, Región de","3",23136.02
"8314","2022","Agosto","Murcia, Región de","4",4996.61
"8315","2022","Agosto","Murcia, Región de","5",9231.92
"8316","2022","Agosto","Navarra, Comunidad Foral de","1",5044.94
"8317","2022","Agosto","Navarra, Comunidad Foral de","2",8661.56
"8318","2022","Agosto","Navarra, Comunidad Foral de","3",12516.26
"8319","2022","Agosto","Navarra, Comunidad Foral de","4",2081.01
"8320","2022","Agosto","Navarra, Comunidad Foral de","5",2382.19
"8321","2022","Agosto","País Vasco","1",16131.8
"8322","2022","Agosto","País Vasco","2",30419.09
"8323","2022","Agosto","País Vasco","3",44914.21
"8324","2022","Agosto","País Vasco","4",7165.19
"8325","2022","Agosto","País Vasco","5",9812.3
"8326","2022","Agosto","Valenciana, Comunidad","1",65231.08
"8327","2022","Agosto","Valenciana, Comunidad","2",61449.85
"8328","2022","Agosto","Valenciana, Comunidad","3",84348.22
"8329","2022","Agosto","Valenciana, Comunidad","4",15425.87
"8330","2022","Agosto","Valenciana, Comunidad","5",29543.09
"8331","2022","Diciembre","Andalucía","1",80204.83
"8332","2022","Diciembre","Andalucía","2",80112.61
"8333","2022","Diciembre","Andalucía","3",156636.14
"8334","2022","Diciembre","Andalucía","4",32830.65
"8335","2022","Diciembre","Andalucía","5",48434.19
"8336","2022","Diciembre","Aragón","1",11208.27
"8337","2022","Diciembre","Aragón","2",15206.38
"8338","2022","Diciembre","Aragón","3",27293.36
"8339","2022","Diciembre","Aragón","4",5513.03
"8340","2022","Diciembre","Aragón","5",6152.46
"8341","2022","Diciembre","Asturias, Principado de","1",9167.62
"8342","2022","Diciembre","Asturias, Principado de","2",11372.26
"8343","2022","Diciembre","Asturias, Principado de","3",22768.5
"8344","2022","Diciembre","Asturias, Principado de","4",4414.36
"8345","2022","Diciembre","Asturias, Principado de","5",4634.57
"8346","2022","Diciembre","Canarias","1",32563.67
"8347","2022","Diciembre","Canarias","2",19845.38
"8348","2022","Diciembre","Canarias","3",35604.08
"8349","2022","Diciembre","Canarias","4",7479.76
"8350","2022","Diciembre","Canarias","5",8997.14
"8351","2022","Diciembre","Cantabria","1",5714.37
"8352","2022","Diciembre","Cantabria","2",6320.89
"8353","2022","Diciembre","Cantabria","3",12532.08
"8354","2022","Diciembre","Cantabria","4",1970.99
"8355","2022","Diciembre","Cantabria","5",2349.83
"8356","2022","Diciembre","Castilla y León","1",22329.54
"8357","2022","Diciembre","Castilla y León","2",28200.12
"8358","2022","Diciembre","Castilla y León","3",54463.86
"8359","2022","Diciembre","Castilla y León","4",11999.31
"8360","2022","Diciembre","Castilla y León","5",10911.5
"8361","2022","Diciembre","Castilla-La Mancha","1",21517.96
"8362","2022","Diciembre","Castilla-La Mancha","2",17844.21
"8363","2022","Diciembre","Castilla-La Mancha","3",40052.17
"8364","2022","Diciembre","Castilla-La Mancha","4",9076.76
"8365","2022","Diciembre","Castilla-La Mancha","5",10713.5
"8366","2022","Diciembre","Cataluña","1",86628.74
"8367","2022","Diciembre","Cataluña","2",86992.33
"8368","2022","Diciembre","Cataluña","3",132997.82
"8369","2022","Diciembre","Cataluña","4",33734.02
"8370","2022","Diciembre","Cataluña","5",47082.07
"8371","2022","Diciembre","Extremadura","1",9590.3
"8372","2022","Diciembre","Extremadura","2",11242.66
"8373","2022","Diciembre","Extremadura","3",21561.55
"8374","2022","Diciembre","Extremadura","4",4367.79
"8375","2022","Diciembre","Extremadura","5",5345.69
"8376","2022","Diciembre","Galicia","1",26419.26
"8377","2022","Diciembre","Galicia","2",32271.34
"8378","2022","Diciembre","Galicia","3",58510.69
"8379","2022","Diciembre","Galicia","4",12065.56
"8380","2022","Diciembre","Galicia","5",10462.84
"8381","2022","Diciembre","Islas Baleares","1",16342.41
"8382","2022","Diciembre","Islas Baleares","2",13938.02
"8383","2022","Diciembre","Islas Baleares","3",19377.72
"8384","2022","Diciembre","Islas Baleares","4",5865.46
"8385","2022","Diciembre","Islas Baleares","5",6791.15
"8386","2022","Diciembre","La Rioja","1",3001.35
"8387","2022","Diciembre","La Rioja","2",3324.66
"8388","2022","Diciembre","La Rioja","3",6646.83
"8389","2022","Diciembre","La Rioja","4",1501.21
"8390","2022","Diciembre","La Rioja","5",1376.38
"8391","2022","Diciembre","Madrid, Comunidad de","1",39743.69
"8392","2022","Diciembre","Madrid, Comunidad de","2",65493.82
"8393","2022","Diciembre","Madrid, Comunidad de","3",120312.19
"8394","2022","Diciembre","Madrid, Comunidad de","4",26197.53
"8395","2022","Diciembre","Madrid, Comunidad de","5",34765.4
"8396","2022","Diciembre","Murcia, Región de","1",14427.69
"8397","2022","Diciembre","Murcia, Región de","2",15954.86
"8398","2022","Diciembre","Murcia, Región de","3",25892.3
"8399","2022","Diciembre","Murcia, Región de","4",5846.63
"8400","2022","Diciembre","Murcia, Región de","5",8056.77
"8401","2022","Diciembre","Navarra, Comunidad Foral de","1",4473.93
"8402","2022","Diciembre","Navarra, Comunidad Foral de","2",7718.8
"8403","2022","Diciembre","Navarra, Comunidad Foral de","3",14380.64
"8404","2022","Diciembre","Navarra, Comunidad Foral de","4",2607.86
"8405","2022","Diciembre","Navarra, Comunidad Foral de","5",2550.4
"8406","2022","Diciembre","País Vasco","1",14993.18
"8407","2022","Diciembre","País Vasco","2",27023.8
"8408","2022","Diciembre","País Vasco","3",55630.63
"8409","2022","Diciembre","País Vasco","4",10068.53
"8410","2022","Diciembre","País Vasco","5",10663.31
"8411","2022","Diciembre","Valenciana, Comunidad","1",58635.77
"8412","2022","Diciembre","Valenciana, Comunidad","2",47396.58
"8413","2022","Diciembre","Valenciana, Comunidad","3",92478.93
"8414","2022","Diciembre","Valenciana, Comunidad","4",20845.56
"8415","2022","Diciembre","Valenciana, Comunidad","5",25263.38
"8416","2022","Enero","Andalucía","1",89965.77
"8417","2022","Enero","Andalucía","2",92269.89
"8418","2022","Enero","Andalucía","3",145896.27
"8419","2022","Enero","Andalucía","4",31952.75
"8420","2022","Enero","Andalucía","5",43410.88
"8421","2022","Enero","Aragón","1",13370.31
"8422","2022","Enero","Aragón","2",17029.65
"8423","2022","Enero","Aragón","3",25474.29
"8424","2022","Enero","Aragón","4",5673.3
"8425","2022","Enero","Aragón","5",6279.97
"8426","2022","Enero","Asturias, Principado de","1",11332.96
"8427","2022","Enero","Asturias, Principado de","2",12988.81
"8428","2022","Enero","Asturias, Principado de","3",24331.65
"8429","2022","Enero","Asturias, Principado de","4",4046.37
"8430","2022","Enero","Asturias, Principado de","5",4436.94
"8431","2022","Enero","Canarias","1",37432.29
"8432","2022","Enero","Canarias","2",26464.95
"8433","2022","Enero","Canarias","3",36978.2
"8434","2022","Enero","Canarias","4",6945.78
"8435","2022","Enero","Canarias","5",9795.7
"8436","2022","Enero","Cantabria","1",5759.45
"8437","2022","Enero","Cantabria","2",6396.41
"8438","2022","Enero","Cantabria","3",12392.03
"8439","2022","Enero","Cantabria","4",1711.92
"8440","2022","Enero","Cantabria","5",2374.05
"8441","2022","Enero","Castilla y León","1",24656.04
"8442","2022","Enero","Castilla y León","2",31327.76
"8443","2022","Enero","Castilla y León","3",51480.54
"8444","2022","Enero","Castilla y León","4",11647.37
"8445","2022","Enero","Castilla y León","5",10215.51
"8446","2022","Enero","Castilla-La Mancha","1",22691.26
"8447","2022","Enero","Castilla-La Mancha","2",22828.27
"8448","2022","Enero","Castilla-La Mancha","3",38523.72
"8449","2022","Enero","Castilla-La Mancha","4",8692.23
"8450","2022","Enero","Castilla-La Mancha","5",8877.8
"8451","2022","Enero","Cataluña","1",91976.68
"8452","2022","Enero","Cataluña","2",100578.05
"8453","2022","Enero","Cataluña","3",123634.5
"8454","2022","Enero","Cataluña","4",29743.65
"8455","2022","Enero","Cataluña","5",40078.44
"8456","2022","Enero","Extremadura","1",10880.65
"8457","2022","Enero","Extremadura","2",11269.31
"8458","2022","Enero","Extremadura","3",18675.6
"8459","2022","Enero","Extremadura","4",3883.07
"8460","2022","Enero","Extremadura","5",4895.77
"8461","2022","Enero","Galicia","1",28307.32
"8462","2022","Enero","Galicia","2",32743.29
"8463","2022","Enero","Galicia","3",51065.99
"8464","2022","Enero","Galicia","4",10530.59
"8465","2022","Enero","Galicia","5",10440.22
"8466","2022","Enero","Islas Baleares","1",16627.83
"8467","2022","Enero","Islas Baleares","2",12956.89
"8468","2022","Enero","Islas Baleares","3",16447.28
"8469","2022","Enero","Islas Baleares","4",3974.61
"8470","2022","Enero","Islas Baleares","5",5946.27
"8471","2022","Enero","La Rioja","1",2854.3
"8472","2022","Enero","La Rioja","2",3345.52
"8473","2022","Enero","La Rioja","3",6463.77
"8474","2022","Enero","La Rioja","4",1248.7
"8475","2022","Enero","La Rioja","5",1343.83
"8476","2022","Enero","Madrid, Comunidad de","1",43188.13
"8477","2022","Enero","Madrid, Comunidad de","2",77750.93
"8478","2022","Enero","Madrid, Comunidad de","3",119854.05
"8479","2022","Enero","Madrid, Comunidad de","4",25762.81
"8480","2022","Enero","Madrid, Comunidad de","5",30954.79
"8481","2022","Enero","Murcia, Región de","1",18346.7
"8482","2022","Enero","Murcia, Región de","2",18746.65
"8483","2022","Enero","Murcia, Región de","3",25375.24
"8484","2022","Enero","Murcia, Región de","4",5230.49
"8485","2022","Enero","Murcia, Región de","5",7407.02
"8486","2022","Enero","Navarra, Comunidad Foral de","1",4821.12
"8487","2022","Enero","Navarra, Comunidad Foral de","2",9441.73
"8488","2022","Enero","Navarra, Comunidad Foral de","3",13881.37
"8489","2022","Enero","Navarra, Comunidad Foral de","4",2473.33
"8490","2022","Enero","Navarra, Comunidad Foral de","5",2279.46
"8491","2022","Enero","País Vasco","1",17000.43
"8492","2022","Enero","País Vasco","2",30792.18
"8493","2022","Enero","País Vasco","3",50849.87
"8494","2022","Enero","País Vasco","4",9760.29
"8495","2022","Enero","País Vasco","5",9359.68
"8496","2022","Enero","Valenciana, Comunidad","1",62920.23
"8497","2022","Enero","Valenciana, Comunidad","2",58110.27
"8498","2022","Enero","Valenciana, Comunidad","3",90791.06
"8499","2022","Enero","Valenciana, Comunidad","4",21050.55
"8500","2022","Enero","Valenciana, Comunidad","5",23542.84
"8501","2022","Febrero","Andalucía","1",80652.92
"8502","2022","Febrero","Andalucía","2",90069.37
"8503","2022","Febrero","Andalucía","3",129395.19
"8504","2022","Febrero","Andalucía","4",28047.87
"8505","2022","Febrero","Andalucía","5",39881.58
"8506","2022","Febrero","Aragón","1",11686.46
"8507","2022","Febrero","Aragón","2",16387.18
"8508","2022","Febrero","Aragón","3",23522.88
"8509","2022","Febrero","Aragón","4",5017.09
"8510","2022","Febrero","Aragón","5",4950
"8511","2022","Febrero","Asturias, Principado de","1",11058.77
"8512","2022","Febrero","Asturias, Principado de","2",13274.51
"8513","2022","Febrero","Asturias, Principado de","3",21157.91
"8514","2022","Febrero","Asturias, Principado de","4",3753.93
